LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.6
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.005
variable tau equal 100*${dt}
variable tau equal 100*0.005
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.005
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3                # 修改1：将维度改为3

lattice         fcc ${density}   # 修改2：将晶格类型改为 fcc
lattice         fcc 0.9   
Lattice spacing in x,y,z = 1.6441414 1.6441414 1.6441414
region          box block 0 8 0 8 0 8    # 修改3：调整区域大小为 8x8x8

# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  1 by 1 by 1 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (13.153131 13.153131 13.153131)
  create_atoms CPU = 0.000 seconds
mass 1 1.0

velocity all create ${initial_temperature} 12345
velocity all create 3 12345

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.005
thermo ${thermo_time}
thermo 250

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 0.5
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 21 21 21
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.176 | 3.176 | 3.176 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     88250   1.8618495      0.78940272     0              3.5808133      12.143167    
     88500   1.9419454      0.75959293     0              3.6710886      11.869068    
     88750   1.8621493      0.72324394     0              3.515104       11.471512    
     89000   1.8994459      0.76999889     0              3.6177765      11.926981    
     89250   1.8314243      0.73713518     0              3.4829303      11.504187    
     89500   1.902023       0.73623985     0              3.5878812      11.527777    
     89750   1.802023       0.71318637     0              3.4149011      11.26275     
     90000   1.834127       0.79113655     0              3.5409837      12.095109    
     90250   1.7518189      0.73543314     0              3.3618784      11.483917    
     90500   1.7996289      0.78230163     0              3.4804269      12.093487    
     90750   1.8169479      0.68846442     0              3.4125555      11.119693    
     91000   1.8374059      0.7223173      0              3.4770804      11.554641    
     91250   1.7731239      0.74616205     0              3.4045492      11.561743    
     91500   1.8261816      0.72058391     0              3.4585187      11.402181    
     91750   1.8275507      0.74624176     0              3.4862293      11.626871    
     92000   1.7397611      0.73775359     0              3.3461209      11.419144    
     92250   1.8629881      0.67341499     0              3.4665327      10.879817    
     92500   1.7212793      0.73183329     0              3.3124916      11.459085    
     92750   1.7854152      0.72608894     0              3.4029041      11.40121     
     93000   1.7659111      0.65753259     0              3.3051059      10.795153    
     93250   1.7254859      0.72173076     0              3.3086958      11.357261    
     93500   1.6915822      0.69841977     0              3.2345541      11.093805    
     93750   1.743804       0.73246252     0              3.3468913      11.441089    
     94000   1.7121994      0.65362904     0              3.2206741      10.813525    
     94250   1.7274332      0.68698177     0              3.2768664      10.958719    
     94500   1.7033797      0.66135691     0              3.2151789      10.713691    
     94750   1.7215435      0.70364421     0              3.2846985      11.134375    
     95000   1.6654956      0.67135362     0              3.1683771      10.754539    
     95250   1.6998789      0.68995669     0              3.2385301      10.886467    
     95500   1.6326621      0.64558578     0              3.0933831      10.496688    
     95750   1.6881974      0.68135564     0              3.2124152      10.727709    
     96000   1.6198557      0.68263976     0              3.1112369      10.761647    
     96250   1.7135417      0.62837781     0              3.1974353      10.436285    
     96500   1.6335415      0.67533023     0              3.124446       10.76335     
     96750   1.6867368      0.66692873     0              3.1957985      10.794333    
     97000   1.6303503      0.63175435     0              3.0760857      10.32098     
     97250   1.6550414      0.66709945     0              3.1484494      10.725492    
     97500   1.6457377      0.60741983     0              3.0748209      10.128451    
     97750   1.6204081      0.58201321     0              3.0114385      9.8918207    
     98000   1.5922288      0.66728877     0              3.0544658      10.656973    
     98250   1.5596445      0.60590306     0              2.9442275      9.9944324    
     98500   1.5785223      0.63017426     0              2.9968015      10.403058    
     98750   1.6051728      0.6210799      0              3.0276634      10.202881    
     99000   1.5605664      0.61870659     0              2.9584132      10.191939    
     99250   1.5861844      0.60029646     0              2.9784113      10.100538    
     99500   1.5193906      0.54955771     0              2.8275307      9.463489     
     99750   1.5924031      0.57894205     0              2.9663804      9.7332253    
    100000   1.5004708      0.61841005     0              2.8680173      10.134484    
    100250   1.5743405      0.63403098     0              2.9943887      10.513563    
    100500   1.5250734      0.58214418     0              2.8686373      9.7229427    
    100750   1.5637974      0.57994391     0              2.9244946      9.8048583    
    101000   1.542991       0.54181027     0              2.8551666      9.4051521    
    101250   1.5341776      0.58477278     0              2.8849155      9.8162196    
    101500   1.4589282      0.59403851     0              2.7813623      9.9188435    
    101750   1.517483       0.59153114     0              2.8666442      9.8219641    
    102000   1.4676462      0.54074183     0              2.7411361      9.3487758    
    102250   1.5274529      0.58872984     0              2.8787904      9.8468179    
    102500   1.474155       0.53516349     0              2.7453162      9.2101126    
    102750   1.5145929      0.59076872     0              2.8615488      9.8916613    
    103000   1.4678659      0.55723572     0              2.7579595      9.4226523    
    103250   1.4809563      0.5468784      0              2.7672281      9.3536734    
    103500   1.4510717      0.54755646     0              2.7231012      9.4034505    
    103750   1.4347843      0.57957771     0              2.7307033      9.6883125    
    104000   1.4114826      0.54528628     0              2.6614764      9.3210739    
    104250   1.4556418      0.56174824     0              2.7441448      9.4485352    
    104500   1.4269487      0.54006124     0              2.6794392      9.314763     
    104750   1.3977747      0.54593372     0              2.6415719      9.3606505    
    105000   1.4264265      0.54592025     0              2.6845152      9.4092834    
    105250   1.3508035      0.53987298     0              2.5650888      9.1024498    
    105500   1.4012609      0.53857585     0              2.6394409      9.2395634    
    105750   1.370611       0.52183506     0              2.5767477      9.0890499    
    106000   1.4073415      0.54320421     0              2.6531857      9.3576493    
    106250   1.3463715      0.52025626     0              2.5388274      8.9774911    
    106500   1.3874783      0.50451819     0              2.5847194      8.9388983    
    106750   1.3446028      0.5057753      0              2.5216947      8.8496481    
    107000   1.3608269      0.49515181     0              2.5353954      8.7177511    
    107250   1.3504595      0.49983164     0              2.5245318      8.7572774    
    107500   1.332638       0.46448997     0              2.462471       8.3893575    
    107750   1.3509859      0.45716127     0              2.4826506      8.3925616    
    108000   1.3470934      0.44970286     0              2.4693563      8.2547407    
    108250   1.3397141      0.45827819     0              2.466868       8.2768547    
    108500   1.2982777      0.49937199     0              2.4458376      8.785227     
    108750   1.3018312      0.50480157     0              2.4565949      8.8303355    
    109000   1.3044736      0.45322231     0              2.4089772      8.3416773    
    109250   1.3059547      0.47275765     0              2.4307332      8.4687503    
    109500   1.2427323      0.48059861     0              2.3437868      8.4753624    
    109750   1.2965572      0.48165961     0              2.4255458      8.5305857    
    110000   1.2162008      0.47887285     0              2.3022832      8.4360816    
    110250   1.2694835      0.48687832     0              2.3901737      8.5751013    
    110500   1.2059137      0.47933046     0              2.2873178      8.4602891    
    110750   1.2336203      0.47640346     0              2.3259304      8.3641328    
    111000   1.1871151      0.44871573     0              2.2285189      8.1301801    
    111250   1.2410622      0.47585677     0              2.3365411      8.3193026    
    111500   1.1870504      0.46363164     0              2.2433379      8.3403285    
    111750   1.2591195      0.47470087     0              2.3624579      8.4078932    
    112000   1.2015579      0.42745407     0              2.2289109      7.8772512    
    112250   1.2123525      0.48206772     0              2.2997086      8.5181895    
    112500   1.1787407      0.44437546     0              2.2116232      8.1363861    
    112750   1.1626633      0.46383519     0              2.2069786      8.168123     
    113000   1.1543623      0.43903004     0              2.169728       7.8818698    
    113250   1.1815376      0.44919644     0              2.2206375      8.0246532    
    113500   1.1634016      0.38353791     0              2.1277883      7.3695305    
    113750   1.1827385      0.41480206     0              2.1880435      7.6682599    
    114000   1.1351019      0.37745396     0              2.0792755      7.29594      
    114250   1.1526418      0.43326844     0              2.1613868      7.990049     
    114500   1.1077733      0.42796626     0              2.0888149      7.9044114    
    114750   1.1372094      0.4120237      0              2.1170049      7.7505589    
    115000   1.0968542      0.38096506     0              2.025443       7.2940586    
    115250   1.1348223      0.4029949      0              2.1043972      7.5442972    
    115500   1.1059721      0.37232724     0              2.0304754      7.1353995    
    115750   1.1422509      0.40934385     0              2.1218835      7.6169897    
    116000   1.0744062      0.40222788     0              2.0130503      7.4183969    
    116250   1.0757731      0.40770003     0              2.0205717      7.5708702    
    116500   1.0501629      0.38117283     0              1.9556479      7.1805344    
    116750   1.0854453      0.40344412     0              2.030817       7.5899645    
    117000   1.054181       0.37967825     0              1.9601777      7.2313455    
    117250   1.017845       0.3737557      0              1.8997778      6.9954163    
    117500   1.0748999      0.37218043     0              1.983743       7.22363      
    117750   1.0244445      0.37904303     0              1.9149594      7.2690111    
    118000   1.016283       0.3879964      0              1.9116766      7.2380469    
    118250   1.0195663      0.32875662     0              1.8573594      6.6123905    
    118500   1.0183227      0.37108942     0              1.8978277      7.0979584    
    118750   1.0070314      0.34822337     0              1.858033       6.7895607    
    119000   1.0490588      0.35468286     0              1.9275028      7.0403862    
    119250   0.98928908     0.33747358     0              1.8206826      6.751815     
    119500   1.0243242      0.34655458     0              1.8822907      6.7264587    
    119750   0.9694496      0.3331922      0              1.7866566      6.6127186    
    120000   0.98764177     0.35515986     0              1.8358992      6.8488657    
    120250   0.94621069     0.34478084     0              1.7634039      6.7652356    
    120500   0.95792994     0.34295765     0              1.7791509      6.6557777    
    120750   0.9427078      0.35009467     0              1.7634659      6.7784524    
    121000   0.92427706     0.31637081     0              1.7021094      6.4190051    
    121250   0.94283416     0.35486199     0              1.7684227      6.7463094    
    121500   0.90612505     0.33873236     0              1.6972563      6.5839992    
    121750   0.97338145     0.32301342     0              1.7823727      6.4028264    
    122000   0.90579058     0.32815562     0              1.6861781      6.4823687    
    122250   0.90409105     0.32647308     0              1.6819475      6.4689465    
    122500   0.89571048     0.31150866     0              1.6544183      6.2990111    
    122750   0.88649453     0.32201897     0              1.6511115      6.433524     
    123000   0.86468475     0.29873955     0              1.5951334      6.1372655    
    123250   0.89287311     0.33030775     0              1.6689635      6.4924323    
    123500   0.86916077     0.30096086     0              1.6040654      6.0815391    
    123750   0.86200063     0.30242826     0              1.5947979      6.1643366    
    124000   0.84652232     0.29256069     0              1.5617242      5.9721162    
    124250   0.87257363     0.29136797     0              1.5995893      6.0319737    
    124500   0.83872699     0.29636927     0              1.5538455      6.0700267    
    124750   0.83085548     0.27003425     0              1.5157089      5.7335769    
    125000   0.84423639     0.29651284     0              1.5622491      6.0498184    
    125250   0.81163859     0.28214609     0              1.4990095      5.8474214    
    125500   0.79257997     0.27029706     0              1.4585865      5.634396     
    125750   0.81072685     0.27577672     0              1.4912732      5.7764626    
    126000   0.80003566     0.26575752     0              1.465225       5.6340821    
    126250   0.7796065      0.25807182     0              1.4269106      5.5111596    
    126500   0.79521803     0.26376574     0              1.4560103      5.5472355    
    126750   0.77062312     0.25927096     0              1.4146412      5.4347059    
    127000   0.76372613     0.26801884     0              1.4130487      5.5886228    
    127250   0.74771081     0.24362854     0              1.3646471      5.2611794    
    127500   0.76805861     0.25667054     0              1.4081959      5.4378774    
    127750   0.75112875     0.23116352     0              1.3573065      5.1689174    
    128000   0.73737879     0.25353803     0              1.3590661      5.4130388    
    128250   0.72314146     0.22674916     0              1.3109317      4.9721953    
    128500   0.7313458      0.25549317     0              1.3519762      5.3952317    
    128750   0.71126167     0.23665561     0              1.3030272      5.2072363    
    129000   0.71905099     0.23491403     0              1.3129639      5.1284744    
    129250   0.68123566     0.24076736     0              1.2621219      5.1053131    
    129500   0.72682652     0.22602689     0              1.3157343      5.0133823    
    129750   0.68429712     0.23366246     0              1.259607       5.1419409    
    130000   0.66887046     0.22310547     0              1.2259213      4.9070991    
    130250   0.68662612     0.22130001     0              1.2507363      4.9664885    
    130500   0.66136533     0.2062746      0              1.1978382      4.6900715    
    130750   0.68877195     0.22310213     0              1.2557556      4.9550391    
    131000   0.65520438     0.19083478     0              1.1731615      4.5116947    
    131250   0.66314238     0.20824862     0              1.2024765      4.7042692    
    131500   0.62672314     0.20347845     0              1.1431041      4.6521359    
    131750   0.62783487     0.21433657     0              1.155629       4.8082739    
    132000   0.63038426     0.18553657     0              1.1306513      4.3773239    
    132250   0.59625399     0.20015297     0              1.0940972      4.5542802    
    132500   0.61989304     0.18939782     0              1.1187834      4.4341527    
    132750   0.58453085     0.18404923     0              1.0604174      4.3426979    
    133000   0.60189334     0.18607327     0              1.0884724      4.3917101    
    133250   0.56389966     0.17512672     0              1.0205632      4.1492296    
    133500   0.59328764     0.1746797      0              1.0641766      4.1751484    
    133750   0.55542627     0.18504213     0              1.0177747      4.2845941    
    134000   0.57621194     0.16429843     0              1.0281943      4.1121128    
    134250   0.55202392     0.15829764     0              0.9859292      3.9349293    
    134500   0.57351769     0.17123078     0              1.0310873      4.1486447    
    134750   0.55493189     0.14783217     0              0.97982356     3.8110946    
    135000   0.51914716     0.16720397     0              0.94554448     4.0862998    
    135250   0.54185156     0.1645773      0              0.97695778     4.0298253    
    135500   0.52448067     0.1542448      0              0.94058166     3.9136212    
    135750   0.50425876     0.15122492     0              0.90724373     3.8053984    
    136000   0.51001331     0.16043132     0              0.92507774     3.9993824    
    136250   0.49971096     0.14415772     0              0.89335816     3.6986512    
    136500   0.49373349     0.15123308     0              0.8914717      3.7523993    
    136750   0.47498332     0.13763043     0              0.84975751     3.5344795    
    137000   0.49066397     0.14141936     0              0.87705595     3.6221316    
    137250   0.46756157     0.14064941     0              0.8416493      3.5624291    
    137500   0.46128176     0.13221679     0              0.82380157     3.473178     
    137750   0.45937856     0.13559612     0              0.8243275      3.5018356    
    138000   0.43921067     0.1223172      0              0.78081151     3.2563604    
    138250   0.44192652     0.13718636     0              0.79975247     3.4905191    
    138500   0.42677203     0.12707342     0              0.76691889     3.3720359    
    138750   0.42216903     0.13011365     0              0.76305798     3.3465503    
    139000   0.43069834     0.10873763     0              0.75446968     3.0308091    
    139250   0.40517374     0.11094149     0              0.71840534     3.0600721    
    139500   0.41062626     0.11387242     0              0.72951106     3.1117323    
    139750   0.38490347     0.11448508     0              0.69155837     3.1235002    
    140000   0.38692246     0.10423669     0              0.68433699     2.9214889    
    140250   0.38583805     0.10545114     0              0.68392561     2.9648743    
    140500   0.37418417     0.10575443     0              0.66675662     2.8763241    
    140750   0.35683364     0.10025111     0              0.63524022     2.8410026    
    141000   0.36998885     0.10110098     0              0.65581327     2.8890876    
    141250   0.35684993     0.092028434    0              0.62704197     2.7070807    
    141500   0.34363958     0.086378154    0              0.60158584     2.5985386    
    141750   0.35428539     0.090879837    0              0.62204843     2.6343211    
    142000   0.33065562     0.092869411    0              0.58861066     2.6611109    
    142250   0.32260807     0.081942054    0              0.56561787     2.5016471    
    142500   0.31649481     0.08011436     0              0.55462477     2.4419961    
    142750   0.31417875     0.078503386    0              0.5495414      2.3770935    
    143000   0.3037236      0.076965914    0              0.53232886     2.3820509    
    143250   0.29084917     0.07031892     0              0.50637965     2.2233451    
    143500   0.29616653     0.075927509    0              0.51996039     2.3546971    
    143750   0.28227627     0.06580762     0              0.48901528     2.127399     
    144000   0.27704136     0.062476184    0              0.47783531     2.0902145    
    144250   0.26131349     0.069494405    0              0.46127324     2.1809099    
    144500   0.26640839     0.0619322      0              0.46134967     2.0361833    
    144750   0.25058519     0.062337353    0              0.4380316      2.0494791    
    145000   0.24270002     0.053178958    0              0.41705123     1.8652015    
    145250   0.24858196     0.059960762    0              0.43265164     2.0133699    
    145500   0.2325789      0.056124211    0              0.40482221     1.918004     
    145750   0.22337889     0.048856449    0              0.38376118     1.7790136    
    146000   0.21280489     0.04850439     0              0.36755586     1.733275     
    146250   0.20978742     0.052597388    0              0.36712486     1.8225734    
    146500   0.20266411     0.043963796    0              0.34781153     1.6418917    
    146750   0.19127964     0.047327295    0              0.33410665     1.7123891    
    147000   0.18485461     0.038944654    0              0.31609117     1.4904266    
    147250   0.18559196     0.041662102    0              0.31991411     1.5627243    
    147500   0.17277143     0.036267485    0              0.29529809     1.4070204    
    147750   0.16623088     0.030795356    0              0.28001993     1.2576888    
    148000   0.15193215     0.031509863    0              0.25929681     1.3053967    
    148250   0.15555588     0.031221732    0              0.26444162     1.2875546    
    148500   0.14396753     0.031317754    0              0.2471636      1.2704802    
    148750   0.13649172     0.0264358      0              0.23107342     1.1484472    
    149000   0.12941493     0.025308906    0              0.21933651     1.1098469    
    149250   0.12301811     0.023657238    0              0.20809431     1.073854     
    149500   0.1160896      0.021347714    0              0.19539709     0.97630915   
    149750   0.10808775     0.021596374    0              0.18364883     1.0024596    
    150000   0.101399       0.018104041    0              0.17012827     0.89875384   
Loop time of 26.3433 on 1 procs for 100000 steps with 2048 atoms

Performance: 1639886.801 tau/day, 3796.034 timesteps/s, 7.774 Matom-step/s
98.8% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 7.5586     | 7.5586     | 7.5586     |   0.0 | 28.69
Neigh   | 14.038     | 14.038     | 14.038     |   0.0 | 53.29
Comm    | 1.242      | 1.242      | 1.242      |   0.0 |  4.71
Output  | 0.24152    | 0.24152    | 0.24152    |   0.0 |  0.92
Modify  | 2.5428     | 2.5428     | 2.5428     |   0.0 |  9.65
Other   |            | 0.7207     |            |       |  2.74

Nlocal:           2048 ave        2048 max        2048 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1490 ave        1490 max        1490 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           9214 ave        9214 max        9214 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 9214
Ave neighs/atom = 4.4990234
Neighbor list builds = 15399
Dangerous builds = 0
Total wall time: 0:00:43
